USID,cluster_algo,cluster_number
8383000630,KMeans,4
8383000631,KMeans,4
8383000632,KMeans,4
8383000633,KMeans,4
8383000634,KMeans,4
8383000635,KMeans,4
8383000636,KMeans,4
8383000637,KMeans,4
8383000638,KMeans,4
8383000639,KMeans,4
8383000641,KMeans,4
8383000643,KMeans,4
8383000644,KMeans,4
8383000645,KMeans,4
8383000647,KMeans,4
8383000651,KMeans,4
8383000652,KMeans,4
8383000653,KMeans,4
8383000654,KMeans,4
8383000655,KMeans,4
8383000656,KMeans,4
8383000657,KMeans,4
8383000658,KMeans,4
8383000660,KMeans,4
8383000661,KMeans,4
8383000662,KMeans,4
8383000663,KMeans,4
8383000664,KMeans,4
8383000665,KMeans,4
8383000666,KMeans,4
8383000667,KMeans,4
8383000668,KMeans,4
8383000670,KMeans,4
8383000675,KMeans,4
8383000676,KMeans,4
8383000677,KMeans,4
8383000678,KMeans,4
8383000682,KMeans,4
8383000683,KMeans,4
8383000684,KMeans,4
8383000685,KMeans,4
8383000687,KMeans,4
8383000688,KMeans,4
8383000690,KMeans,4
8383000692,KMeans,4
8383000693,KMeans,4
8383000694,KMeans,4
8383000695,KMeans,4
8383000696,KMeans,4
8383000702,KMeans,4
8383000704,KMeans,4
8383000705,KMeans,4
8383000709,KMeans,4
8383000710,KMeans,4
8383000711,KMeans,4
8383000715,KMeans,4
8383000718,KMeans,4
8383000721,KMeans,4
8383000723,KMeans,4
8383000724,KMeans,4
8383000725,KMeans,4
8383000726,KMeans,4
8383000736,KMeans,4
8383000739,KMeans,4
8383000740,KMeans,4
8383000741,KMeans,4
8383000742,KMeans,4
8383000743,KMeans,4
8383000745,KMeans,4
8383000749,KMeans,4
8383000750,KMeans,4
8383000752,KMeans,4
8383000754,KMeans,4
8383000757,KMeans,4
8383000758,KMeans,4
8383000759,KMeans,4
8383000760,KMeans,4
8383000761,KMeans,4
8383000762,KMeans,4
8383000763,KMeans,4
8383000764,KMeans,4
8383000765,KMeans,4
8383000766,KMeans,4
8383000767,KMeans,4
8383000768,KMeans,4
8383000769,KMeans,4
8383000770,KMeans,4
8383000774,KMeans,4
8383000775,KMeans,4
8383000776,KMeans,4
8383000780,KMeans,4
8383000781,KMeans,4
8383000782,KMeans,4
8383000783,KMeans,4
8383000784,KMeans,4
8383000785,KMeans,4
8383000786,KMeans,4
8383000787,KMeans,4
8383000788,KMeans,4
8383000789,KMeans,4
8383000790,KMeans,4
8383000791,KMeans,4
8383000792,KMeans,4
8383000793,KMeans,4
8383000794,KMeans,4
8383000795,KMeans,4
8383000796,KMeans,4
8383000797,KMeans,4
8383000798,KMeans,4
8383000802,KMeans,4
8383000803,KMeans,4
8383000804,KMeans,4
8383000805,KMeans,4
8383000806,KMeans,4
8383000807,KMeans,4
8383000808,KMeans,4
8383000809,KMeans,4
8383000810,KMeans,4
8383000812,KMeans,4
8383000817,KMeans,4
8383000818,KMeans,4
8383000820,KMeans,4
8383000821,KMeans,4
8383000822,KMeans,4
8383000823,KMeans,4
8383000824,KMeans,4
8383000829,KMeans,4
8383000832,KMeans,4
8383000839,KMeans,4
8383000840,KMeans,4
8383000842,KMeans,4
8383000843,KMeans,4
8383000844,KMeans,4
8383000848,KMeans,4
8383000853,KMeans,4
8383000854,KMeans,4
8383000855,KMeans,4
8383000857,KMeans,4
8383000859,KMeans,4
8383000860,KMeans,4
8383000861,KMeans,4
8383000862,KMeans,4
8383000863,KMeans,4
8383000864,KMeans,4
8383000867,KMeans,4
8383000868,KMeans,4
8383000871,KMeans,4
8383000875,KMeans,4
8383000876,KMeans,4
8383000878,KMeans,4
8383000882,KMeans,4
8383000885,KMeans,4
8383000888,KMeans,4
8383000890,KMeans,4
8383000896,KMeans,4
8383000901,KMeans,4
8383000905,KMeans,4
8383000907,KMeans,4
8383000922,KMeans,4
8383000924,KMeans,4
8383000925,KMeans,4
8383000927,KMeans,4
8383000932,KMeans,4
8383000934,KMeans,4
8383000936,KMeans,4
8383000941,KMeans,4
8383000942,KMeans,4
8383000945,KMeans,4
8383000950,KMeans,4
8383000955,KMeans,4
8383000957,KMeans,4
8383000969,KMeans,4
8383000970,KMeans,4
8383000971,KMeans,4
8383000974,KMeans,4
8383000975,KMeans,4
8383000976,KMeans,4
8383000977,KMeans,4
8383000978,KMeans,4
8383000979,KMeans,4
8383000980,KMeans,4
8383000982,KMeans,4
8383000983,KMeans,4
8383000984,KMeans,4
8383000985,KMeans,4
8383000986,KMeans,4
8383000987,KMeans,4
8383000989,KMeans,4
8383000990,KMeans,4
8383000991,KMeans,4
8383000992,KMeans,4
8383000993,KMeans,4
8383000994,KMeans,4
8383000995,KMeans,4
8383000996,KMeans,4
8383000998,KMeans,4
8383001001,KMeans,4
8383001002,KMeans,4
8383001003,KMeans,4
8383001012,KMeans,4
8383001013,KMeans,4
8383001014,KMeans,4
8383001015,KMeans,4
8383001016,KMeans,4
8383001017,KMeans,4
8383001018,KMeans,4
8383001019,KMeans,4
8383001020,KMeans,4
8383001021,KMeans,4
8383001022,KMeans,4
8383001023,KMeans,4
8383001024,KMeans,4
8383001025,KMeans,4
8383001026,KMeans,4
8383001028,KMeans,4
8383001029,KMeans,4
8383001030,KMeans,4
8383001032,KMeans,4
8383001034,KMeans,4
8383001038,KMeans,4
8383001040,KMeans,4
8383001042,KMeans,4
8383001043,KMeans,4
8383001044,KMeans,4
8383001047,KMeans,4
8383001049,KMeans,4
8383001053,KMeans,4
8383001054,KMeans,4
8383001055,KMeans,4
8383001059,KMeans,4
8383001060,KMeans,4
8383001061,KMeans,4
8383001062,KMeans,4
8383001063,KMeans,4
8383001064,KMeans,4
8383001065,KMeans,4
8383001068,KMeans,4
8383001069,KMeans,4
8383001083,KMeans,4
8383001091,KMeans,4
8383001097,KMeans,4
8383001127,KMeans,4
8383001128,KMeans,4
8383001131,KMeans,4
8383001132,KMeans,4
8383001137,KMeans,4
8383001144,KMeans,4
8383001145,KMeans,4
8383001148,KMeans,4
8384000011,KMeans,4
8384000021,KMeans,4
8384000023,KMeans,4
8384000027,KMeans,4
8384000031,KMeans,4
8384000032,KMeans,4
8384000034,KMeans,4
8384000036,KMeans,4
8384000037,KMeans,4
8384000039,KMeans,4
8384000040,KMeans,4
8384000041,KMeans,4
8384000043,KMeans,4
8384000049,KMeans,4
8384000051,KMeans,4
8384000052,KMeans,4
8384000054,KMeans,4
8384000055,KMeans,4
8384000056,KMeans,4
8384000058,KMeans,4
8384000060,KMeans,4
8384000061,KMeans,4
8384000062,KMeans,4
8384000063,KMeans,4
8384000064,KMeans,4
8384000065,KMeans,4
8384000067,KMeans,4
8384000068,KMeans,4
8384000071,KMeans,4
8384000073,KMeans,4
8384000074,KMeans,4
8384000075,KMeans,4
8384000076,KMeans,4
8384000078,KMeans,4
8384000080,KMeans,4
8384000081,KMeans,4
8384000083,KMeans,4
8384000084,KMeans,4
8384000085,KMeans,4
8384000086,KMeans,4
8384000088,KMeans,4
8384000089,KMeans,4
8384000090,KMeans,4
8384000092,KMeans,4
8384000093,KMeans,4
8384000094,KMeans,4
8384000095,KMeans,4
8384000096,KMeans,4
8384000097,KMeans,4
8384000098,KMeans,4
8384000099,KMeans,4
8384000102,KMeans,4
8384000103,KMeans,4
8384000104,KMeans,4
8384000105,KMeans,4
8384000106,KMeans,4
8384000107,KMeans,4
8384000110,KMeans,4
8384000111,KMeans,4
8384000112,KMeans,4
8384000113,KMeans,4
8384000116,KMeans,4
8384000117,KMeans,4
8384000118,KMeans,4
8384000120,KMeans,4
8384000122,KMeans,4
8384000123,KMeans,4
8384000125,KMeans,4
8384000126,KMeans,4
8384000127,KMeans,4
8384000128,KMeans,4
8384000130,KMeans,4
8384000131,KMeans,4
8384000132,KMeans,4
8384000133,KMeans,4
8384000134,KMeans,4
8384000135,KMeans,4
8384000136,KMeans,4
8384000137,KMeans,4
8384000138,KMeans,4
8384000139,KMeans,4
8384000141,KMeans,4
8384000142,KMeans,4
8384000143,KMeans,4
8384000144,KMeans,4
8384000145,KMeans,4
8384000146,KMeans,4
8384000147,KMeans,4
8384000148,KMeans,4
8384000149,KMeans,4
8384000150,KMeans,4
8384000151,KMeans,4
8384000155,KMeans,4
8384000157,KMeans,4
8384000158,KMeans,4
8384000160,KMeans,4
8384000161,KMeans,4
8384000162,KMeans,4
8384000163,KMeans,4
8384000164,KMeans,4
8384000165,KMeans,4
8384000167,KMeans,4
8384000168,KMeans,4
8384000169,KMeans,4
8384000172,KMeans,4
8384000174,KMeans,4
8384000175,KMeans,4
8384000176,KMeans,4
8384000177,KMeans,4
8384000179,KMeans,4
8384000180,KMeans,4
8384000181,KMeans,4
8384000182,KMeans,4
8384000183,KMeans,4
8384000184,KMeans,4
8384000185,KMeans,4
8384000187,KMeans,4
8384000189,KMeans,4
8384000190,KMeans,4
8384000191,KMeans,4
8384000192,KMeans,4
8384000194,KMeans,4
8384000195,KMeans,4
8384000196,KMeans,4
8384000197,KMeans,4
8384000198,KMeans,4
8384000199,KMeans,4
8384000200,KMeans,4
8384000201,KMeans,4
8384000202,KMeans,4
8384000203,KMeans,4
8384000208,KMeans,4
8384000210,KMeans,4
8384000212,KMeans,4
8384000213,KMeans,4
8384000214,KMeans,4
8384000215,KMeans,4
8384000216,KMeans,4
8384000217,KMeans,4
8384000218,KMeans,4
8384000219,KMeans,4
8384000221,KMeans,4
8384000222,KMeans,4
8384000223,KMeans,4
8384000224,KMeans,4
8384000225,KMeans,4
8384000227,KMeans,4
8384000228,KMeans,4
8384000229,KMeans,4
8384000230,KMeans,4
8384000231,KMeans,4
8384000232,KMeans,4
8384000233,KMeans,4
8384000234,KMeans,4
8384000235,KMeans,4
8384000237,KMeans,4
8384000241,KMeans,4
8384000242,KMeans,4
8384000243,KMeans,4
8384000244,KMeans,4
8384000245,KMeans,4
8384000246,KMeans,4
8384000247,KMeans,4
8384000249,KMeans,4
8384000250,KMeans,4
8384000253,KMeans,4
8384000254,KMeans,4
8384000255,KMeans,4
8384000256,KMeans,4
8384000257,KMeans,4
8384000258,KMeans,4
8384000259,KMeans,4
8384000260,KMeans,4
8384000261,KMeans,4
8384000262,KMeans,4
8384000263,KMeans,4
8384000264,KMeans,4
8384000265,KMeans,4
8384000266,KMeans,4
8384000268,KMeans,4
8384000269,KMeans,4
8384000272,KMeans,4
8384000279,KMeans,4
8384000286,KMeans,4
8384000288,KMeans,4
8384000290,KMeans,4
8384000291,KMeans,4
8384000292,KMeans,4
8384000293,KMeans,4
8384000294,KMeans,4
8384000296,KMeans,4
8384000297,KMeans,4
8384000298,KMeans,4
8384000299,KMeans,4
8384000302,KMeans,4
8384000303,KMeans,4
8384000304,KMeans,4
8384000306,KMeans,4
8384000307,KMeans,4
8384000308,KMeans,4
8384000310,KMeans,4
8384000312,KMeans,4
8384000314,KMeans,4
8384000315,KMeans,4
8384000316,KMeans,4
8384000317,KMeans,4
8384000318,KMeans,4
8384000323,KMeans,4
8384000324,KMeans,4
8384000327,KMeans,4
8384000328,KMeans,4
8384000329,KMeans,4
8384000330,KMeans,4
8384000331,KMeans,4
8384000332,KMeans,4
8384000333,KMeans,4
8384000335,KMeans,4
8384000336,KMeans,4
8384000337,KMeans,4
8384000339,KMeans,4
8384000341,KMeans,4
8384000343,KMeans,4
8384000345,KMeans,4
8384000346,KMeans,4
8384000347,KMeans,4
8384000348,KMeans,4
8384000349,KMeans,4
8384000350,KMeans,4
8384000351,KMeans,4
8384000352,KMeans,4
8384000353,KMeans,4
8384000355,KMeans,4
8384000356,KMeans,4
8384000357,KMeans,4
8384000358,KMeans,4
8384000359,KMeans,4
8384000360,KMeans,4
8384000361,KMeans,4
8384000362,KMeans,4
8384000363,KMeans,4
8384000364,KMeans,4
8384000365,KMeans,4
8384000366,KMeans,4
8384000367,KMeans,4
8384000368,KMeans,4
8384000369,KMeans,4
8384000370,KMeans,4
8384000371,KMeans,4
8384000372,KMeans,4
8384000373,KMeans,4
8384000374,KMeans,4
8384000375,KMeans,4
8384000376,KMeans,4
8384000377,KMeans,4
8384000380,KMeans,4
8384000381,KMeans,4
8384000382,KMeans,4
8384000383,KMeans,4
8384000384,KMeans,4
8384000385,KMeans,4
8384000386,KMeans,4
8384000387,KMeans,4
8384000388,KMeans,4
8384000389,KMeans,4
8384000390,KMeans,4
8384000391,KMeans,4
8384000392,KMeans,4
8384000394,KMeans,4
8384000395,KMeans,4
8384000396,KMeans,4
8384000397,KMeans,4
8384000399,KMeans,4
8384000401,KMeans,4
8384000402,KMeans,4
8384000403,KMeans,4
8384000405,KMeans,4
8384000406,KMeans,4
8384000407,KMeans,4
8384000408,KMeans,4
8384000409,KMeans,4
8384000410,KMeans,4
8384000411,KMeans,4
8384000412,KMeans,4
8384000413,KMeans,4
8384000414,KMeans,4
8384000415,KMeans,4
8384000416,KMeans,4
8384000417,KMeans,4
8384000418,KMeans,4
8384000419,KMeans,4
8384000420,KMeans,4
8384000422,KMeans,4
8384000423,KMeans,4
8384000424,KMeans,4
8384000425,KMeans,4
8384000426,KMeans,4
8384000427,KMeans,4
8384000428,KMeans,4
8384000429,KMeans,4
8384000430,KMeans,4
8384000431,KMeans,4
8384000432,KMeans,4
8384000433,KMeans,4
8384000434,KMeans,4
8384000435,KMeans,4
8384000436,KMeans,4
8384000437,KMeans,4
8384000438,KMeans,4
8384000439,KMeans,4
8384000441,KMeans,4
8384000443,KMeans,4
8384000444,KMeans,4
8384000445,KMeans,4
8384000447,KMeans,4
8384000448,KMeans,4
8384000449,KMeans,4
8384000450,KMeans,4
8384000451,KMeans,4
8384000452,KMeans,4
8384000453,KMeans,4
8384000454,KMeans,4
8384000455,KMeans,4
8384000456,KMeans,4
8384000457,KMeans,4
8384000458,KMeans,4
8384000459,KMeans,4
8384000460,KMeans,4
8384000461,KMeans,4
8384000462,KMeans,4
8384000463,KMeans,4
8384000464,KMeans,4
8384000466,KMeans,4
8384000467,KMeans,4
8384000468,KMeans,4
8384000471,KMeans,4
8384000473,KMeans,4
8384000474,KMeans,4
8384000478,KMeans,4
8384000479,KMeans,4
8384000480,KMeans,4
8385000011,KMeans,4
8385000012,KMeans,4
8385000013,KMeans,4
8385000014,KMeans,4
8385000016,KMeans,4
8385000017,KMeans,4
8385000018,KMeans,4
8385000019,KMeans,4
8385000020,KMeans,4
8385000021,KMeans,4
8385000022,KMeans,4
8385000023,KMeans,4
8385000025,KMeans,4
8385000027,KMeans,4
8385000028,KMeans,4
8385000029,KMeans,4
8385000030,KMeans,4
8385000031,KMeans,4
8385000034,KMeans,4
8385000156,KMeans,4
8385000157,KMeans,4
8385000158,KMeans,4
8385000159,KMeans,4
8385000160,KMeans,4
8385000161,KMeans,4
8385000162,KMeans,4
8385000163,KMeans,4
8385000164,KMeans,4
8385000165,KMeans,4
8385000166,KMeans,4
8385000167,KMeans,4
8385000168,KMeans,4
8385000169,KMeans,4
8385000170,KMeans,4
8385000171,KMeans,4
8385000172,KMeans,4
8385000173,KMeans,4
8385000174,KMeans,4
8385000175,KMeans,4
8385000176,KMeans,4
8385000177,KMeans,4
8385000178,KMeans,4
8385000179,KMeans,4
8385000180,KMeans,4
8385000181,KMeans,4
8385000182,KMeans,4
8385000183,KMeans,4
8385000184,KMeans,4
8385000185,KMeans,4
8385000186,KMeans,4
8385000187,KMeans,4
8385000188,KMeans,4
8385000189,KMeans,4
8385000190,KMeans,4
8385000191,KMeans,4
8385000192,KMeans,4
8385000193,KMeans,4
8385000195,KMeans,4
8385000196,KMeans,4
8385000197,KMeans,4
8385000198,KMeans,4
8385000199,KMeans,4
8385000200,KMeans,4
8385000201,KMeans,4
8385000202,KMeans,4
8385000203,KMeans,4
8385000204,KMeans,4
8385000205,KMeans,4
8385000206,KMeans,4
8385000207,KMeans,4
8385000238,KMeans,4
8385000239,KMeans,4
8385000240,KMeans,4
8385000241,KMeans,4
8385000242,KMeans,4
8385000243,KMeans,4
8385000244,KMeans,4
8385000245,KMeans,4
8385000246,KMeans,4
8385000247,KMeans,4
8385000248,KMeans,4
8385000249,KMeans,4
8385000250,KMeans,4
8385000251,KMeans,4
8385000252,KMeans,4
8385000253,KMeans,4
8385000254,KMeans,4
8385000255,KMeans,4
8385000256,KMeans,4
8385000257,KMeans,4
8386000019,KMeans,4
8386000038,KMeans,4
8386000087,KMeans,4
8386000088,KMeans,4
8386000090,KMeans,4
8386000091,KMeans,4
8386000093,KMeans,4
8386000094,KMeans,4
8386000095,KMeans,4
8386000096,KMeans,4
8386000097,KMeans,4
8386000098,KMeans,4
8386000099,KMeans,4
8386000100,KMeans,4
8386000103,KMeans,4
8386000104,KMeans,4
8386000105,KMeans,4
8386000108,KMeans,4
8386000109,KMeans,4
8386000112,KMeans,4
8386000115,KMeans,4
8386000117,KMeans,4
8386000124,KMeans,4
8386000125,KMeans,4
8386000127,KMeans,4
8386000160,KMeans,4
8386000163,KMeans,4
8386000165,KMeans,4
8386000168,KMeans,4
8386000169,KMeans,4
8386000171,KMeans,4
8386000173,KMeans,4
8386000180,KMeans,4
8386000182,KMeans,4
8386000185,KMeans,4
8386000187,KMeans,4
8386000197,KMeans,4
8386000199,KMeans,4
8386000201,KMeans,4
8386000315,KMeans,4
8386000316,KMeans,4
8386000398,KMeans,4
8386000410,KMeans,4
8386000411,KMeans,4
8386000412,KMeans,4
8386000414,KMeans,4
8386000416,KMeans,4
8386000417,KMeans,4
8386000418,KMeans,4
8386000420,KMeans,4
8386000424,KMeans,4
8386000425,KMeans,4
8386000440,KMeans,4
8386000445,KMeans,4
8386000447,KMeans,4
8386000448,KMeans,4
8386000452,KMeans,4
8386000454,KMeans,4
8386000458,KMeans,4
8387000008,KMeans,4
8387000010,KMeans,4
8387000039,KMeans,4
8387000146,KMeans,4
8387000147,KMeans,4
8387000149,KMeans,4
8387000150,KMeans,4
8387000151,KMeans,4
8387000152,KMeans,4
8387000153,KMeans,4
8387000154,KMeans,4
8387000155,KMeans,4
8387000156,KMeans,4
8387000157,KMeans,4
8387000158,KMeans,4
8387000159,KMeans,4
8387000160,KMeans,4
8387000161,KMeans,4
8387000162,KMeans,4
8387000163,KMeans,4
8387000164,KMeans,4
8387000165,KMeans,4
8387000166,KMeans,4
8387000167,KMeans,4
8387000168,KMeans,4
8387000169,KMeans,4
8387000170,KMeans,4
8387000171,KMeans,4
8387000172,KMeans,4
8387000173,KMeans,4
8387000174,KMeans,4
8387000175,KMeans,4
8387000176,KMeans,4
8387000177,KMeans,4
8387000178,KMeans,4
8387000179,KMeans,4
8387000180,KMeans,4
8387000181,KMeans,4
8387000182,KMeans,4
8387000183,KMeans,4
8387000184,KMeans,4
8387000185,KMeans,4
8387000186,KMeans,4
8387000388,KMeans,4
8387000390,KMeans,4
8387000392,KMeans,4
8387000393,KMeans,4
8387000394,KMeans,4
8387000395,KMeans,4
8387000396,KMeans,4
8387000397,KMeans,4
8387000399,KMeans,4
8387000400,KMeans,4
8387000401,KMeans,4
8387000402,KMeans,4
8387000405,KMeans,4
8387000406,KMeans,4
8387000407,KMeans,4
8387000408,KMeans,4
8387000409,KMeans,4
8387000410,KMeans,4
8387000411,KMeans,4
8387000412,KMeans,4
8387000413,KMeans,4
8387000414,KMeans,4
8387000415,KMeans,4
8387000416,KMeans,4
8387000417,KMeans,4
8387000418,KMeans,4
8387000419,KMeans,4
8387000420,KMeans,4
8387000421,KMeans,4
8387000422,KMeans,4
8387000423,KMeans,4
8387000424,KMeans,4
8387000425,KMeans,4
8387000426,KMeans,4
8387000427,KMeans,4
8387000428,KMeans,4
8387000429,KMeans,4
8387000430,KMeans,4
8387000431,KMeans,4
8387000432,KMeans,4
8387000433,KMeans,4
8387000434,KMeans,4
8387000435,KMeans,4
8387000436,KMeans,4
8387000437,KMeans,4
8387000438,KMeans,4
8387000439,KMeans,4
8387000440,KMeans,4
8387000441,KMeans,4
8387000442,KMeans,4
8387000443,KMeans,4
8387000444,KMeans,4
8387000445,KMeans,4
8387000446,KMeans,4
8387000447,KMeans,4
8387000448,KMeans,4
8387000449,KMeans,4
8387000450,KMeans,4
8387000451,KMeans,4
8387000452,KMeans,4
8387000453,KMeans,4
8387000454,KMeans,4
8387000455,KMeans,4
8387000456,KMeans,4
8387000457,KMeans,4
8387000458,KMeans,4
8387000459,KMeans,4
8387000460,KMeans,4
8387000461,KMeans,4
8387000462,KMeans,4
8387000463,KMeans,4
8387000464,KMeans,4
8387000465,KMeans,4
8387000466,KMeans,4
8387000467,KMeans,4
8387000468,KMeans,4
8387000469,KMeans,4
8387000470,KMeans,4
8387000472,KMeans,4
8387000473,KMeans,4
8387000474,KMeans,4
8387000475,KMeans,4
8387000476,KMeans,4
8387000477,KMeans,4
8387000478,KMeans,4
8387000479,KMeans,4
8387000480,KMeans,4
8387000481,KMeans,4
8387000482,KMeans,4
8387000483,KMeans,4
8387000484,KMeans,4
8387000485,KMeans,4
8387000486,KMeans,4
8387000487,KMeans,4
8387000488,KMeans,4
8387000489,KMeans,4
8387000490,KMeans,4
8387000491,KMeans,4
8387000492,KMeans,4
8387000493,KMeans,4
8387000494,KMeans,4
8387000495,KMeans,4
8387000496,KMeans,4
8387000497,KMeans,4
8387000498,KMeans,4
8387000499,KMeans,4
8387000500,KMeans,4
8387000501,KMeans,4
8387000502,KMeans,4
8387000503,KMeans,4
8387000504,KMeans,4
8387000505,KMeans,4
8387000506,KMeans,4
8387000507,KMeans,4
8387000508,KMeans,4
8387000509,KMeans,4
8387000510,KMeans,4
8387000511,KMeans,4
8387000512,KMeans,4
8387000513,KMeans,4
8387000514,KMeans,4
8387000515,KMeans,4
8387000516,KMeans,4
8387000517,KMeans,4
8387000518,KMeans,4
8387000519,KMeans,4
8387000520,KMeans,4
8387000521,KMeans,4
8387000522,KMeans,4
8387000524,KMeans,4
8387000525,KMeans,4
8387000526,KMeans,4
8387000527,KMeans,4
8387000528,KMeans,4
8387000530,KMeans,4
8387000531,KMeans,4
8387000532,KMeans,4
8387000533,KMeans,4
8387000534,KMeans,4
8387000535,KMeans,4
8387000536,KMeans,4
8387000537,KMeans,4
8387000538,KMeans,4
8387000540,KMeans,4
8387000542,KMeans,4
8387000549,KMeans,4
8387000550,KMeans,4
8387000554,KMeans,4
8387000558,KMeans,4
8387000559,KMeans,4
8387000561,KMeans,4
8387000564,KMeans,4
8387000568,KMeans,4
8387000569,KMeans,4
8387000572,KMeans,4
8387000574,KMeans,4
8387000577,KMeans,4
8387000582,KMeans,4
8387000583,KMeans,4
8387000585,KMeans,4
8387000591,KMeans,4
8387000601,KMeans,4
8387000610,KMeans,4
8387000613,KMeans,4
8387000617,KMeans,4
8387000620,KMeans,4
8387000621,KMeans,4
8387000629,KMeans,4
8387000631,KMeans,4
8387000634,KMeans,4
8387000635,KMeans,4
8387000637,KMeans,4
8387000638,KMeans,4
8387000639,KMeans,4
8387000640,KMeans,4
8387000641,KMeans,4
8387000642,KMeans,4
8387000644,KMeans,4
8387000645,KMeans,4
8387000646,KMeans,4
8387000647,KMeans,4
8387000648,KMeans,4
8387000649,KMeans,4
8387000650,KMeans,4
8387000651,KMeans,4
8387000652,KMeans,4
8387000653,KMeans,4
8387000654,KMeans,4
8387000655,KMeans,4
8387000656,KMeans,4
8387000657,KMeans,4
8387000658,KMeans,4
8387000659,KMeans,4
8387000660,KMeans,4
8387000661,KMeans,4
8387000662,KMeans,4
8387000663,KMeans,4
8387000664,KMeans,4
8387000665,KMeans,4
8387000666,KMeans,4
8387000667,KMeans,4
8387000668,KMeans,4
8387000670,KMeans,4
8387000671,KMeans,4
8387000672,KMeans,4
8387000673,KMeans,4
8387000674,KMeans,4
8387000675,KMeans,4
8387000676,KMeans,4
8387000677,KMeans,4
8387000678,KMeans,4
8387000679,KMeans,4
8387000680,KMeans,4
8387000681,KMeans,4
8387000682,KMeans,4
8387000683,KMeans,4
8387000684,KMeans,4
8387000685,KMeans,4
8387000686,KMeans,4
8387000687,KMeans,4
8387000688,KMeans,4
8387000689,KMeans,4
8387000690,KMeans,4
8387000691,KMeans,4
8387000692,KMeans,4
8387000693,KMeans,4
8387000694,KMeans,4
8387000695,KMeans,4
8387000696,KMeans,4
8387000697,KMeans,4
8387000698,KMeans,4
8387000699,KMeans,4
8387000700,KMeans,4
8387000701,KMeans,4
8387000702,KMeans,4
8387000703,KMeans,4
8387000704,KMeans,4
8387000705,KMeans,4
8387000706,KMeans,4
8387000707,KMeans,4
8387000708,KMeans,4
8387000709,KMeans,4
8387000710,KMeans,4
8387000711,KMeans,4
8388000022,KMeans,4
8388000025,KMeans,4
8388000026,KMeans,4
8388000047,KMeans,4
8388000060,KMeans,4
8388000190,KMeans,4
8388000195,KMeans,4
8388000196,KMeans,4
8388000197,KMeans,4
8388000203,KMeans,4
8388000223,KMeans,4
8388000227,KMeans,4
8388000228,KMeans,4
8388000230,KMeans,4
8388000232,KMeans,4
8388000234,KMeans,4
8388000235,KMeans,4
8390000020,KMeans,4
8390000044,KMeans,4
8390000054,KMeans,4
8390000059,KMeans,4
8390000078,KMeans,4
8390000081,KMeans,4
8390000093,KMeans,4
8390000108,KMeans,4
8390000109,KMeans,4
8390000115,KMeans,4
8390000117,KMeans,4
8390000119,KMeans,4
8390000120,KMeans,4
8390000125,KMeans,4
8390000126,KMeans,4
8390000150,KMeans,4
8390000163,KMeans,4
8390000168,KMeans,4
8390000169,KMeans,4
8390000177,KMeans,4
8390000181,KMeans,4
8390000189,KMeans,4
8390000203,KMeans,4
8390000205,KMeans,4
8390000207,KMeans,4
8390000234,KMeans,4
8390000258,KMeans,4
8390000260,KMeans,4
8390000262,KMeans,4
8390000721,KMeans,4
8390000726,KMeans,4
8390000734,KMeans,4
8390000736,KMeans,4
8390000740,KMeans,4
8390000742,KMeans,4
8390000744,KMeans,4
8390000747,KMeans,4
8390000750,KMeans,4
8390000751,KMeans,4
8390000752,KMeans,4
8390000754,KMeans,4
8390000769,KMeans,4
8390000783,KMeans,4
8390000784,KMeans,4
8390000790,KMeans,4
8390000793,KMeans,4
8390000794,KMeans,4
8390000795,KMeans,4
8390000797,KMeans,4
8390000798,KMeans,4
8390000800,KMeans,4
8390000801,KMeans,4
8390000802,KMeans,4
8390000807,KMeans,4
8390000808,KMeans,4
8390000852,KMeans,4
8390000857,KMeans,4
8390000861,KMeans,4
8390000907,KMeans,4
8390000908,KMeans,4
8390000909,KMeans,4
8390000910,KMeans,4
8390000912,KMeans,4
8390000913,KMeans,4
8390000914,KMeans,4
8390000936,KMeans,4
8390000944,KMeans,4
8390000945,KMeans,4
8390000948,KMeans,4
8391000021,KMeans,4
8391000028,KMeans,4
8391000031,KMeans,4
8391000032,KMeans,4
8391000044,KMeans,4
8391000049,KMeans,4
8391000051,KMeans,4
8391000053,KMeans,4
8391000055,KMeans,4
8391000057,KMeans,4
8391000058,KMeans,4
8391000059,KMeans,4
8391000060,KMeans,4
8391000061,KMeans,4
8391000062,KMeans,4
8391000064,KMeans,4
8391000065,KMeans,4
8391000081,KMeans,4
8391000082,KMeans,4
8391000097,KMeans,4
8391000103,KMeans,4
8391000104,KMeans,4
8391000105,KMeans,4
8391000107,KMeans,4
8391000117,KMeans,4
8391000119,KMeans,4
8391000123,KMeans,4
8391000126,KMeans,4
8391000135,KMeans,4
8391000142,KMeans,4
8391000145,KMeans,4
8391000148,KMeans,4
8391000150,KMeans,4
8391000151,KMeans,4
8391000152,KMeans,4
8391000154,KMeans,4
8391000156,KMeans,4
8391000161,KMeans,4
8392000171,KMeans,4
8392000177,KMeans,4
8392000179,KMeans,4
8392000180,KMeans,4
8392000181,KMeans,4
8392000182,KMeans,4
8392000183,KMeans,4
8392000184,KMeans,4
8392000185,KMeans,4
8392000186,KMeans,4
8392000189,KMeans,4
8392000190,KMeans,4
8392000191,KMeans,4
8392000192,KMeans,4
8392000193,KMeans,4
8392000194,KMeans,4
